,topk,alpha_topk,alpha_sparsity,alpha_gt_acc,alpha_pred_acc,alpha_kld
421,1,1.0,0.06666667014360428,0.0,0.0,2.6248185634613037
422,2,2.0,0.13333334028720856,0.0,0.0,4.157795429229736
423,3,3.0,0.20000000298023224,0.0,0.0,1.4574718475341797
424,4,4.0,0.2666666805744171,1.0,1.0,0.001046694815158844
425,5,5.0,0.3333333432674408,1.0,1.0,0.014149146154522896
426,6,6.0,0.4000000059604645,1.0,1.0,0.0033593662083148956
427,7,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
428,8,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
429,9,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
430,10,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
431,11,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
432,12,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
433,13,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
434,14,7.0,0.46666666865348816,1.0,1.0,0.004311859607696533
435,15,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
436,16,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
437,17,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
438,18,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
439,19,15.0,1.0,1.0,1.0,-2.2351741790771484e-08
440,0,0.0,0.0,1.0,1.0,0.3674890995025635
441,1,1.0,0.06666667014360428,1.0,1.0,0.06474561989307404
442,2,2.0,0.13333334028720856,0.0,0.0,2.218510150909424
443,3,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
444,4,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
445,5,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
446,6,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
447,7,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
448,8,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
449,9,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
450,10,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
451,11,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
452,12,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
453,13,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
454,14,3.0,0.20000000298023224,0.0,0.0,1.2397748231887817
455,15,15.0,1.0,1.0,1.0,-2.9802322387695312e-08
456,16,15.0,1.0,1.0,1.0,-2.9802322387695312e-08
457,17,15.0,1.0,1.0,1.0,-2.9802322387695312e-08
458,18,15.0,1.0,1.0,1.0,-2.9802322387695312e-08
459,19,15.0,1.0,1.0,1.0,-2.9802322387695312e-08
460,0,0.0,0.0,0.0,0.0,2.480024814605713
461,1,1.0,0.043478261679410934,0.0,0.0,1.9867942333221436
462,2,2.0,0.08695652335882187,1.0,1.0,0.05173318088054657
463,3,3.0,0.1304347813129425,1.0,1.0,0.03151927888393402
464,4,4.0,0.17391304671764374,1.0,1.0,0.08742348104715347
465,5,5.0,0.21739129722118378,1.0,1.0,0.20379924774169922
466,6,6.0,0.260869562625885,1.0,1.0,0.11635015904903412
467,7,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
468,8,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
469,9,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
470,10,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
471,11,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
472,12,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
473,13,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
474,14,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
475,15,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
476,16,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
477,17,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
478,18,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
479,19,7.0,0.30434781312942505,1.0,1.0,0.23660439252853394
480,0,0.0,0.0,0.0,0.0,0.7620490789413452
481,1,1.0,0.0357142873108387,0.0,0.0,1.194550633430481
482,2,2.0,0.0714285746216774,0.0,0.0,1.3037749528884888
483,3,3.0,0.1071428582072258,0.0,0.0,1.3783049583435059
484,4,4.0,0.1428571492433548,0.0,0.0,0.30149561166763306
485,5,5.0,0.1785714328289032,1.0,1.0,0.8300784826278687
486,6,6.0,0.2142857164144516,1.0,1.0,0.9281493425369263
487,7,7.0,0.25,0.0,0.0,0.8964657783508301
488,8,7.0,0.25,0.0,0.0,0.8964657783508301
489,9,7.0,0.25,0.0,0.0,0.8964657783508301
490,10,7.0,0.25,0.0,0.0,0.8964657783508301
491,11,7.0,0.25,0.0,0.0,0.8964657783508301
492,12,7.0,0.25,0.0,0.0,0.8964657783508301
493,13,7.0,0.25,0.0,0.0,0.8964657783508301
494,14,7.0,0.25,0.0,0.0,0.8964657783508301
495,15,7.0,0.25,0.0,0.0,0.8964657783508301
496,16,7.0,0.25,0.0,0.0,0.8964657783508301
497,17,7.0,0.25,0.0,0.0,0.8964657783508301
498,18,7.0,0.25,0.0,0.0,0.8964657783508301
499,19,7.0,0.25,0.0,0.0,0.8964657783508301
500,0,0.0,0.0,0.0,0.0,0.9605353474617004
501,1,1.0,0.07692307978868484,0.0,0.0,2.1091718673706055
502,2,2.0,0.1538461595773697,0.0,0.0,3.414827585220337
503,3,3.0,0.23076923191547394,0.0,0.0,2.9558606147766113
504,4,4.0,0.3076923191547394,0.0,0.0,0.5727172493934631
505,5,5.0,0.38461539149284363,1.0,1.0,0.008363839238882065
506,6,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
507,7,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
508,8,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
509,9,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
510,10,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
511,11,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
512,12,6.0,0.4615384638309479,1.0,1.0,0.0021257400512695312
513,13,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
514,14,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
515,15,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
516,16,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
517,17,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
518,18,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
519,19,13.0,1.0,1.0,1.0,-2.9802322387695312e-08
520,0,0.0,0.0,1.0,1.0,0.3585415184497833
521,1,1.0,0.1428571492433548,1.0,1.0,0.06480342149734497
522,2,2.0,0.2857142984867096,0.0,0.0,0.9634533524513245
523,3,3.0,0.4285714328289032,0.0,0.0,1.153641939163208
524,4,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
525,5,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
526,6,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
527,7,7.0,1.0,1.0,1.0,0.0
528,8,7.0,1.0,1.0,1.0,0.0
529,9,7.0,1.0,1.0,1.0,0.0
530,10,7.0,1.0,1.0,1.0,0.0
531,11,7.0,1.0,1.0,1.0,0.0
532,12,7.0,1.0,1.0,1.0,0.0
533,13,7.0,1.0,1.0,1.0,0.0
534,14,7.0,1.0,1.0,1.0,0.0
535,15,7.0,1.0,1.0,1.0,0.0
536,16,7.0,1.0,1.0,1.0,0.0
537,17,7.0,1.0,1.0,1.0,0.0
538,18,7.0,1.0,1.0,1.0,0.0
539,19,7.0,1.0,1.0,1.0,0.0
540,0,0.0,0.0,0.0,0.0,3.3546383380889893
541,1,1.0,0.0034602077212184668,0.0,0.0,2.7917819023132324
542,2,2.0,0.0069204154424369335,0.0,0.0,4.309636116027832
543,3,3.0,0.010380622930824757,0.0,0.0,1.5854922533035278
544,4,4.0,0.013840830884873867,0.0,0.0,2.091130018234253
545,5,5.0,0.017301037907600403,1.0,1.0,0.0036466624587774277
546,6,6.0,0.020761245861649513,1.0,1.0,0.0033839214593172073
547,7,7.0,0.024221453815698624,1.0,1.0,0.0007876697927713394
548,8,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
549,9,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
550,10,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
551,11,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
552,12,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
553,13,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
554,14,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
555,15,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
556,16,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
557,17,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
558,18,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
559,19,8.0,0.027681661769747734,1.0,1.0,0.0007876697927713394
560,0,0.0,0.0,0.0,0.0,3.357463836669922
561,1,1.0,0.006896551698446274,0.0,0.0,2.794342279434204
562,2,2.0,0.013793103396892548,0.0,0.0,4.312094211578369
563,3,3.0,0.02068965509533882,0.0,0.0,1.5871535539627075
564,4,4.0,0.027586206793785095,0.0,0.0,2.0929133892059326
565,5,5.0,0.03448275849223137,1.0,1.0,0.0035521406680345535
566,6,6.0,0.04137931019067764,1.0,1.0,0.0034203846007585526
567,7,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
568,8,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
569,9,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
570,10,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
571,11,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
572,12,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
573,13,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
574,14,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
575,15,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
576,16,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
577,17,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
578,18,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
579,19,7.0,0.04827586188912392,1.0,1.0,0.0007848404347896576
580,0,0.0,0.0,1.0,1.0,0.3585415184497833
581,1,1.0,0.1428571492433548,1.0,1.0,0.06480342149734497
582,2,2.0,0.2857142984867096,0.0,0.0,0.9634533524513245
583,3,3.0,0.4285714328289032,0.0,0.0,1.153641939163208
584,4,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
585,5,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
586,6,4.0,0.5714285969734192,1.0,1.0,0.058094508945941925
587,7,7.0,1.0,1.0,1.0,0.0
588,8,7.0,1.0,1.0,1.0,0.0
589,9,7.0,1.0,1.0,1.0,0.0
590,10,7.0,1.0,1.0,1.0,0.0
591,11,7.0,1.0,1.0,1.0,0.0
592,12,7.0,1.0,1.0,1.0,0.0
593,13,7.0,1.0,1.0,1.0,0.0
594,14,7.0,1.0,1.0,1.0,0.0
595,15,7.0,1.0,1.0,1.0,0.0
596,16,7.0,1.0,1.0,1.0,0.0
597,17,7.0,1.0,1.0,1.0,0.0
598,18,7.0,1.0,1.0,1.0,0.0
599,19,7.0,1.0,1.0,1.0,0.0
600,0,0.0,0.0,1.0,1.0,0.37421074509620667
601,1,1.0,0.125,1.0,1.0,0.06786680966615677
602,2,2.0,0.25,0.0,0.0,0.9778798818588257
603,3,3.0,0.375,0.0,0.0,1.1932624578475952
604,4,4.0,0.5,1.0,1.0,0.06077313423156738
605,5,4.0,0.5,1.0,1.0,0.06077313423156738
606,6,6.0,0.75,1.0,1.0,0.3119746446609497
607,7,6.0,0.75,1.0,1.0,0.3119746446609497
608,8,8.0,1.0,1.0,1.0,2.421438694000244e-08
609,9,8.0,1.0,1.0,1.0,2.421438694000244e-08
610,10,8.0,1.0,1.0,1.0,2.421438694000244e-08
611,11,8.0,1.0,1.0,1.0,2.421438694000244e-08
612,12,8.0,1.0,1.0,1.0,2.421438694000244e-08
613,13,8.0,1.0,1.0,1.0,2.421438694000244e-08
614,14,8.0,1.0,1.0,1.0,2.421438694000244e-08
615,15,8.0,1.0,1.0,1.0,2.421438694000244e-08
616,16,8.0,1.0,1.0,1.0,2.421438694000244e-08
617,17,8.0,1.0,1.0,1.0,2.421438694000244e-08
618,18,8.0,1.0,1.0,1.0,2.421438694000244e-08
619,19,8.0,1.0,1.0,1.0,2.421438694000244e-08
620,0,0.0,0.0,1.0,1.0,0.36605119705200195
621,1,1.0,0.07692307978868484,1.0,1.0,0.06392639130353928
622,2,2.0,0.1538461595773697,0.0,0.0,2.216916799545288
623,3,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
624,4,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
625,5,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
626,6,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
627,7,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
628,8,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
629,9,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
630,10,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
631,11,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
632,12,3.0,0.23076923191547394,0.0,0.0,1.2401106357574463
633,13,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
634,14,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
635,15,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
636,16,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
637,17,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
638,18,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
639,19,13.0,1.0,1.0,1.0,-2.2351741790771484e-08
640,0,0.0,0.0,0.0,0.0,2.6067402362823486
641,1,1.0,0.03703703731298447,0.0,0.0,2.11266827583313
642,2,2.0,0.07407407462596893,0.0,0.0,3.627307891845703
643,3,3.0,0.1111111119389534,0.0,0.0,1.0948784351348877
644,4,4.0,0.14814814925193787,0.0,0.0,1.5129071474075317
645,5,5.0,0.18518517911434174,1.0,1.0,0.12506261467933655
646,6,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
647,7,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
648,8,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
649,9,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
650,10,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
651,11,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
652,12,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
653,13,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
654,14,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
655,15,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
656,16,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
657,17,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
658,18,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
659,19,6.0,0.2222222238779068,1.0,1.0,0.08748770505189896
660,0,0.0,0.0,1.0,0.0,2.004390001296997
661,1,1.0,0.0027322403620928526,1.0,0.0,1.5646957159042358
662,2,2.0,0.005464480724185705,0.0,0.0,3.1552822589874268
663,3,3.0,0.008196720853447914,0.0,1.0,0.11596298217773438
664,4,4.0,0.01092896144837141,0.0,1.0,0.28331056237220764
665,5,5.0,0.013661202043294907,0.0,1.0,0.28331056237220764
666,6,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
667,7,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
668,8,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
669,9,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
670,10,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
671,11,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
672,12,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
673,13,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
674,14,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
675,15,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
676,16,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
677,17,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
678,18,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
679,19,6.0,0.016393441706895828,0.0,1.0,0.28331056237220764
